Thread ID,Solution
0,357913951
0,68361562784
0,357913983
0,68361562752
0,357914439
0,68361562296
0,357914560
0,68361562175
0,357914561
0,68361562174
0,357921887
0,68361554848
0,357921919
0,68361554816
0,357922624
0,68361554111
0,357922625
0,68361554110
0,357945695
0,68361531040
0,357945727
0,68361531008
0,357945951
0,68361530784
0,357945983
0,68361530752
0,357946463
0,68361530272
0,357946495
0,68361530240
0,357946695
0,68361530040
0,357946816
0,68361529919
0,357946817
0,68361529918
0,357953631
0,68361523104
0,357953663
0,68361523072
0,357954631
0,68361522104
0,357954880
0,68361521855
0,357954881
0,68361521854
0,358046079
0,68361430656
0,358054015
0,68361422720
0,358078591
0,68361398144
0,358421855
0,68361054880
0,358421887
0,68361054848
0,358422343
0,68361054392
0,358422464
0,68361054271
0,358422465
0,68361054270
0,358426496
0,68361050239
0,358434688
0,68361042047
0,358437983
0,68361038752
0,358438015
0,68361038720
0,358438720
0,68361038015
0,358438721
0,68361038014
0,358466944
0,68361009791
0,358469727
0,68361007008
0,358469759
0,68361006976
0,358470727
0,68361006008
0,358470976
0,68361005759
0,358470977
0,68361005758
0,358553983
0,68360922752
0,358570111
0,68360906624
0,359945567
0,68359531168
0,359945599
0,68359531136
0,359946055
0,68359530680
0,359946176
0,68359530559
0,359946177
0,68359530558
0,359953503
0,68359523232
0,359953535
0,68359523200
0,359954240
0,68359522495
0,359954241
0,68359522494
0,359962439
0,68359514296
0,359962560
0,68359514175
0,359962561
0,68359514174
0,359994719
0,68359482016
0,359994751
0,68359481984
0,359995207
0,68359481528
0,359995328
0,68359481407
0,359995329
0,68359481406
0,360010079
0,68359466656
0,360010111
0,68359466624
0,360010847
0,68359465888
0,360010879
0,68359465856
0,360011079
0,68359465656
0,360011200
0,68359465535
0,360011201
0,68359465534
0,360018015
0,68359458720
0,360018047
0,68359458688
0,360019015
0,68359457720
0,360019264
0,68359457471
0,360019265
0,68359457470
0,360126847
0,68359349888
0,360142975
0,68359333760
0,360453471
0,68359023264
0,360453503
0,68359023232
0,360453959
0,68359022776
0,360454080
0,68359022655
0,360454081
0,68359022654
0,360458112
0,68359018623
0,360466304
0,68359010431
0,360469599
0,68359007136
0,360469631
0,68359007104
0,360470336
0,68359006399
0,360470337
0,68359006398
0,360482688
0,68358994047
0,360486592
0,68358990143
0,360486593
0,68358990142
0,360486720
0,68358990015
0,360486721
0,68358990014
0,360490624
0,68358986111
0,360515456
0,68358961279
0,360517983
0,68358958752
0,360518015
0,68358958720
0,360518983
0,68358957752
0,360519104
0,68358957631
0,360519105
0,68358957630
0,360519360
0,68358957375
0,360519361
0,68358957374
0,360519488
0,68358957247
0,360519489
0,68358957246
0,360523136
0,68358953599
0,360523392
0,68358953343
0,360531328
0,68358945407
0,360534111
0,68358942624
0,360534143
0,68358942592
0,360535111
0,68358941624
0,360535360
0,68358941375
0,360535361
0,68358941374
0,373908638
0,68345568097
0,373908639
0,68345568096
0,373908670
0,68345568065
0,373908671
0,68345568064
0,373908766
0,68345567969
0,373908767
0,68345567968
0,373908798
0,68345567937
0,373908799
0,68345567936
0,373909254
0,68345567481
0,373909255
0,68345567480
0,373912671
0,68345564064
0,373912703
0,68345564032
0,373913408
0,68345563327
