Thread ID,Solution
0,1466015154174
0,9223370570839621633
0,1466015154175
0,9223370570839621632
0,1466016202750
0,9223370570838573057
0,1466016202751
0,9223370570838573056
0,1466023542776
0,9223370570831233031
0,1466024591352
0,9223370570830184455
0,1466057097184
0,9223370570797678623
0,1466058145760
0,9223370570796630047
0,1466191314816
0,9223370570663460991
0,1466192363392
0,9223370570662412415
0,1466728185344
0,9223370570126590463
0,1466729233920
0,9223370570125541887
0,1468875667456
0,9223370567979108351
0,1468876716032
0,9223370567978059775
0,1477465595904
0,9223370559389179903
0,1477466644480
0,9223370559388131327
4,72054639103574015
4,9151317397751201792
4,72054639104622591
4,9151317397750153216
7,2305563366841647104
7,6917808670013128703
0,1511825309696
0,9223370525029466111
0,1511826358272
0,9223370525028417535
0,1649264164864
0,9223370387590610943
0,1649265213440
0,9223370387589562367
0,1832519204863
0,9223370204335570944
0,1832521302012
0,9223370204333473795
0,1832538079216
0,9223370204316696591
0,1832605188032
0,9223370204249587775
0,1832873623296
0,9223370203981152511
0,1833947364352
0,9223370202907411455
0,1838242328576
0,9223370198612447231
5,288091791914172416
5,8935280244940603391
0,1855422185472
0,9223370181432590335
4,72055188858601471
4,9151316847996174336
0,1924141613056
0,9223370112713162751
0,2015770181630
0,9223370021084594177
0,2015770181631
0,9223370021084594176
0,2015778570232
0,9223370021076205575
0,2015812124640
0,9223370021042651167
0,2015946342272
0,9223370020908433535
0,2016483212800
0,9223370020371563007
6,1116894734808252416
6,8106477302046523391
0,2018630694912
0,9223370018224080895
4,72055326297358335
4,9151316710557417472
2,4470613569699840
2,9218901423285075967
0,2027220623360
0,9223370009634152447
4,72055377836904447
4,9151316659017871360
4,72055382131868671
4,9151316654722907136
4,72055383205609727
4,9151316653649166080
4,72055383474044991
4,9151316653380730816
4,72055383541153807
4,9151316653313622000
4,72055383557931011
4,9151316653296844796
4,72055383560028160
4,9151316653294747647
1,547556702552064
1,9222824480152223743
0,2061580337152
0,9223369975274438655
0,2107396718591
0,9223369929458057216
0,2107398815740
0,9223369929455960067
0,2107415592944
0,9223369929439182863
0,2107482701760
0,9223369929372074047
0,2107751137024
0,9223369929103638783
0,2108824878080
0,9223369928029897727
3,18016597528543232
3,9205355439326232575
0,2113119842304
