Thread ID,Solution
0,5592447
0,4289374848
0,5592575
0,4289374720
0,5600543
0,4289366752
0,5602567
0,4289364728
0,5603072
0,4289364223
0,5603073
0,4289364222
0,5657214
0,4289310081
0,5657215
0,4289310080
0,5657342
0,4289309953
0,5657343
0,4289309952
0,5657726
0,4289309569
0,5657727
0,4289309568
0,5657854
0,4289309441
0,5657855
0,4289309440
0,5665310
0,4289301985
0,5665311
0,4289301984
0,5665822
0,4289301473
0,5665823
0,4289301472
0,5667846
0,4289299449
0,5667847
0,4289299448
0,5722495
0,4289244800
0,5722623
0,4289244672
0,5730591
0,4289236704
0,5733632
0,4289233663
0,5733633
0,4289233662
2,507674112
2,3787293183
0,5917310
0,4289049985
0,5917311
0,4289049984
0,5917438
0,4289049857
0,5917439
0,4289049856
0,5918328
0,4289048967
0,5918456
0,4289048839
0,5919358
0,4289047937
0,5919359
0,4289047936
0,5919486
0,4289047809
0,5919487
0,4289047808
0,5927454
0,4289039841
0,5927455
0,4289039840
2,507805184
2,3787162111
0,5982591
0,4288984704
0,5982719
0,4288984576
0,5984639
0,4288982656
0,5984767
0,4288982528
0,5992735
0,4288974560
0,6112639
0,4288854656
0,6112767
0,4288854528
0,6113663
0,4288853632
0,6113791
0,4288853504
0,6115711
0,4288851584
0,6115839
0,4288851456
0,6123807
0,4288843488
0,6124807
0,4288842488
0,6125312
0,4288841983
0,6125313
0,4288841982
2,508067328
2,3786899967
0,6177406
0,4288789889
0,6177407
0,4288789888
0,6177534
0,4288789761
0,6177535
0,4288789760
0,6177918
0,4288789377
0,6177919
0,4288789376
0,6178046
0,4288789249
0,6178047
0,4288789248
0,6178942
0,4288788353
0,6178943
0,4288788352
0,6179070
0,4288788225
0,6179071
0,4288788224
0,6179448
0,4288787847
0,6179576
0,4288787719
0,6180990
0,4288786305
0,6180991
0,4288786304
0,6181118
0,4288786177
0,6181119
0,4288786176
0,6181496
0,4288785799
0,6181624
0,4288785671
0,6189086
0,4288778209
0,6189087
0,4288778208
0,6189574
0,4288777721
0,6189575
0,4288777720
0,6189592
0,4288777703
0,6190086
0,4288777209
0,6190087
0,4288777208
2,508197376
2,3786769919
0,6242687
0,4288724608
0,6242815
0,4288724480
0,6254855
0,4288712440
0,6255872
0,4288711423
0,6255873
0,4288711422
0,6957694
0,4288009601
0,6957695
0,4288009600
0,6957822
0,4288009473
0,6957823
0,4288009472
0,6958712
0,4288008583
0,6958840
0,4288008455
0,6962784
0,4288004511
0,6962912
0,4288004383
0,6965886
0,4288001409
0,6965887
0,4288001408
0,6966014
0,4288001281
0,6966015
0,4288001280
0,6966904
0,4288000391
0,6967032
0,4288000263
2,508591616
2,3786375679
0,7022975
0,4287944320
0,7023103
0,4287944192
0,7031167
0,4287936128
0,7031295
0,4287936000
0,7153023
0,4287814272
0,7153151
0,4287814144
0,7154047
0,4287813248
0,7154175
0,4287813120
0,7161215
0,4287806080
0,7161343
0,4287805952
0,7162239
0,4287805056
0,7162367
0,4287804928
2,508720640
2,3786246655
2,508721664
2,3786245631
0,7217790
0,4287749505
0,7217791
0,4287749504
0,7217918
0,4287749377
0,7217919
0,4287749376
0,7218302
0,4287748993
0,7218303
0,4287748992
0,7218430
0,4287748865
0,7218431
0,4287748864
0,7219326
0,4287747969
0,7219327
0,4287747968
0,7219454
0,4287747841
0,7219455
0,4287747840
0,7219832
0,4287747463
0,7219960
0,4287747335
0,7223904
0,4287743391
0,7224032
0,4287743263
0,7225982
0,4287741313
0,7225983
0,4287741312
0,7226110
0,4287741185
0,7226111
0,4287741184
0,7226494
0,4287740801
0,7226495
0,4287740800
0,7226622
0,4287740673
0,7226623
0,4287740672
0,7227518
0,4287739777
0,7227519
0,4287739776
0,7227646
0,4287739649
0,7227647
0,4287739648
0,7228024
0,4287739271
0,7228152
0,4287739143
0,7283071
0,4287684224
0,7283199
0,4287684096
0,7291263
0,4287676032
0,7291391
0,4287675904
0,7673215
0,4287294080
0,7673343
0,4287293952
2,508851712
2,3786115583
0,7677311
0,4287289984
0,7677439
0,4287289856
0,7685503
0,4287281792
0,7685631
0,4287281664
0,7689503
0,4287277792
0,7691527
0,4287275768
0,7692032
0,4287275263
0,7692033
0,4287275262
0,7737982
0,4287229313
0,7737983
0,4287229312
0,7738110
0,4287229185
0,7738111
0,4287229184
0,7738494
0,4287228801
0,7738495
0,4287228800
0,7738622
0,4287228673
0,7738623
0,4287228672
0,7742078
0,4287225217
0,7742079
0,4287225216
0,7742206
0,4287225089
0,7742207
0,4287225088
0,7742590
0,4287224705
0,7742591
0,4287224704
0,7742718
0,4287224577
0,7742719
0,4287224576
0,7750270
0,4287217025
0,7750271
0,4287217024
0,7750398
0,4287216897
0,7750399
