Thread ID,Solution
0,338254
0,33216177
0,338255
0,33216176
0,338270
0,33216161
0,338271
0,33216160
0,338368
0,33216063
0,338370
0,33216061
0,338371
0,33216060
0,338372
0,33216059
0,338376
0,33216055
0,338392
0,33216039
0,338400
0,33216031
0,338401
0,33216030
0,338880
0,33215551
0,338896
0,33215535
0,339247
0,33215184
0,339263
0,33215168
0,339392
0,33215039
0,342094
0,33212337
0,342095
0,33212336
0,342110
0,33212321
0,342111
0,33212320
0,342158
0,33212273
0,342159
0,33212272
0,342174
0,33212257
0,342175
0,33212256
0,342286
0,33212145
0,342287
0,33212144
0,342302
0,33212129
0,342303
0,33212128
0,342336
0,33212095
0,342338
0,33212093
0,342339
0,33212092
0,342344
0,33212087
0,342360
0,33212071
0,342368
0,33212063
0,342369
0,33212062
0,342848
0,33211583
0,342864
0,33211567
0,343087
0,33211344
0,343103
0,33211328
0,343331
0,33211100
0,343360
0,33211071
0,354752
0,33199679
0,354910
0,33199521
0,354911
0,33199520
0,355903
0,33198528
0,358720
0,33195711
0,358942
0,33195489
0,358943
0,33195488
0,359000
0,33195431
0,370087
0,33184344
0,370144
0,33184287
0,370145
0,33184286
0,371136
0,33183295
0,375104
0,33179327
0,431527
0,33122904
0,431584
0,33122847
0,431585
0,33122846
0,431807
0,33122624
0,433568
0,33120863
0,433569
0,33120862
0,433727
0,33120704
0,435623
0,33118808
0,435680
0,33118751
0,435681
0,33118750
0,461134
0,33093297
0,461135
0,33093296
0,461150
0,33093281
0,461151
0,33093280
0,461248
0,33093183
0,461250
0,33093181
0,461251
0,33093180
0,461252
0,33093179
0,461256
0,33093175
0,461272
0,33093159
0,461280
0,33093151
0,461281
0,33093150
0,461532
0,33092899
0,461760
0,33092671
0,461776
0,33092655
0,462127
0,33092304
0,462143
0,33092288
0,462272
0,33092159
0,463271
0,33091160
0,463296
0,33091135
0,463298
0,33091133
0,463299
0,33091132
0,463300
0,33091131
0,463304
0,33091127
0,463320
0,33091111
0,463328
0,33091103
0,463329
0,33091102
0,463551
0,33090880
0,463580
0,33090851
0,463808
0,33090623
0,463824
0,33090607
0,467278
0,33087153
0,467279
0,33087152
0,467294
0,33087137
0,467295
0,33087136
0,467367
0,33087064
0,467392
0,33087039
0,467394
0,33087037
0,467395
0,33087036
0,467396
0,33087035
0,467400
0,33087031
0,467416
0,33087015
0,467424
0,33087007
0,467425
0,33087006
0,467904
0,33086527
0,467920
0,33086511
0,469070
0,33085361
0,469071
0,33085360
0,469086
0,33085345
0,469087
0,33085344
0,469262
0,33085169
0,469263
0,33085168
0,469278
0,33085153
0,469279
0,33085152
0,469312
0,33085119
0,469314
0,33085117
0,469315
0,33085116
0,469320
0,33085111
0,469336
0,33085095
0,469344
0,33085087
0,469345
0,33085086
0,469824
0,33084607
0,469840
0,33084591
0,470063
0,33084368
0,470079
0,33084352
0,470307
0,33084124
0,470336
0,33084095
0,483776
0,33070655
0,483934
0,33070497
0,483935
0,33070496
0,485696
0,33068735
0,485918
0,33068513
0,485919
0,33068512
0,485976
0,33068455
0,492967
0,33061464
0,493024
0,33061407
0,493025
0,33061406
0,493247
0,33061184
0,494016
0,33060415
0,496064
0,33058367
0,497056
0,33057375
0,497057
0,33057374
0,497215
0,33057216
0,500160
0,33054271
0,501088
0,33053343
0,501089
0,33053342
0,501152
0,33053279
0,501153
0,33053278
0,502080
0,33052351
0,710335
0,32844096
0,712255
0,32842176
0,718399
0,32836032
0,740060
0,32814371
0,740288
0,32814143
0,740304
0,32814127
0,742079
0,32812352
0,742108
0,32812323
0,742336
0,32812095
0,742352
0,32812079
0,750143
0,32804288
0,750272
0,32804159
0,750288
0,32804143
0,771775
0,32782656
0,775743
0,32778688
0,862656
0,32691775
0,866624
0,32687807
0,871132
0,32683299
0,871360
0,32683071
0,871376
0,32683055
2,7767463
2,25786968
2,7767520
2,25786911
2,7767521
2,25786910
2,7767743
2,25786688
2,7770560
2,25783871
2,7771552
2,25782879
2,7771553
2,25782878
2,7771711
2,25782720
2,7774656
2,25779775
2,7775584
2,25778847
2,7775585
2,25778846
2,7775648
2,25778783
2,7775649
2,25778782
0,902847
0,32651584
0,968383
0,32586048
3,14756288
3,18798143
0,972351
0,32582080
3,14760256
3,18794175
0,985536
0,32568895
0,987584
0,32566847
0,991680
0,32562751
0,993600
0,32560831
2,7919295
2,25635136
2,7921215
2,25633216
0,1000127
0,32554304
0,1000156
0,32554275
0,1000384
0,32554047
0,1000400
0,32554031
2,7925311
2,25629120
0,1002176
0,32552255
0,1002192
0,32552239
0,1002304
0,32552127
0,1002320
0,32552111
2,7927359
2,25627072
0,1004095
0,32550336
0,1004224
0,32550207
0,1004240
0,32550191
3,14825792
3,18728639
0,1418663
0,32135768
0,1418720
0,32135711
0,1418721
0,32135710
0,1419712
0,32134719
0,1423680
0,32130751
3,14952896
3,18601535
3,14956864
3,18597567
2,8046271
2,25508160
2,8050239
2,25504192
0,1480103
0,32074328
0,1480160
0,32074271
0,1480161
0,32074270
0,1480383
0,32074048
0,1482144
0,32072287
0,1482145
0,32072286
0,1482303
0,32072128
0,1484199
0,32070232
0,1484256
0,32070175
0,1484257
0,32070174
3,15010240
3,18544191
3,15016384
3,18538047
0,1541543
0,32012888
0,1541600
0,32012831
0,1541601
0,32012830
0,1541823
0,32012608
3,15018304
3,18536127
0,1542592
0,32011839
0,1544640
0,32009791
0,1545632
0,32008799
0,1545633
0,32008798
0,1545791
0,32008640
0,1548736
0,32005695
0,1549664
0,32004767
0,1549665
0,32004766
0,1549728
0,32004703
0,1549729
0,32004702
0,1550656
0,32003775
1,2435520
1,31118911
1,2439488
1,31114943
1,2558400
1,30996031
1,2560448
1,30993983
0,1758911
0,31795520
0,1760831
0,31793600
1,2564544
1,30989887
1,2566464
1,30987967
0,1766975
0,31787456
0,1820351
0,31734080
0,1824319
0,31730112
0,1951423
0,31603008
2,8726976
2,24827455
2,8730944
2,24823487
3,15772975
3,17781456
3,15772991
3,17781440
3,15773120
3,17781311
3,15774895
3,17779536
3,15774911
3,17779520
3,15775023
3,17779408
3,15775039
3,17779392
3,15776815
3,17777616
3,15776831
3,17777600
3,15777059
3,17777372
3,15777088
3,17777343
3,15783615
3,17770816
3,15785535
3,17768896
3,15789631
3,17764800
3,15791679
3,17762752
0,2016959
0,31537472
0,2020927
0,31533504
3,15804864
3,17749567
3,15808832
3,17745599
2,8849856
2,24704575
2,8851904
2,24702527
2,8856000
2,24698431
2,8857920
2,24696511
3,15874368
3,17680063
3,15905839
3,17648592
3,15905855
3,17648576
3,15906083
3,17648348
3,15910591
3,17643840
3,15914559
3,17639872
3,16001472
3,17552959
3,16005440
3,17548991
3,16026927
3,17527504
3,16026943
3,17527488
3,16027072
3,17527359
3,16034863
3,17519568
3,16034879
3,17519552
3,16035107
3,17519324
3,16035136
3,17519295
3,16036911
3,17517520
3,16036927
3,17517504
3,16037155
3,17517276
3,16058816
3,17495615
3,16064960
3,17489471
3,16066880
3,17487551
1,3452207
1,30102224
1,3452223
1,30102208
1,3452352
1,30102079
1,3454127
1,30100304
1,3454143
1,30100288
1,3454255
1,30100176
1,3454271
1,30100160
1,3456047
1,30098384
1,3456063
1,30098368
1,3456291
1,30098140
1,3456320
1,30098111
1,3468863
1,30085568
1,3470911
1,30083520
1,3484096
1,30070335
1,3488064
1,30066367
1,3606976
1,29947455
1,3609024
1,29945407
1,3613120
1,29941311
1,3615040
1,29939391
1,4655552
1,28898879
1,4657600
1,28896831
1,4661696
1,28892735
1,4663616
1,28890815
N = 5, M = 5
Found 660 solutions in 0.047683 seconds
Total count: 537128
