Thread ID,Solution
0,1454472074558
0,561495481346753
0,1454472074559
0,561495481346752
0,1454472074622
0,561495481346689
0,1454472074623
0,561495481346688
0,1454472075064
0,561495481346247
0,1454472075128
0,561495481346183
0,1454472076558
0,561495481344753
0,1454472076559
0,561495481344752
0,1454472077056
0,561495481344255
0,1454472077058
0,561495481344253
0,1454472077059
0,561495481344252
0,1454472077060
0,561495481344251
0,1454472077064
0,561495481344247
0,1454472077072
0,561495481344239
0,1454472077088
0,561495481344223
0,1454472077152
0,561495481344159
0,1454472077184
0,561495481344127
0,1454472077185
0,561495481344126
0,1454472085248
0,561495481336063
0,1454472085312
0,561495481335999
0,1454472090815
0,561495481330496
0,1454472090879
0,561495481330432
0,1454472092815
0,561495481328496
0,1454472093440
0,561495481327871
0,1454472139070
0,561495481282241
0,1454472139071
0,561495481282240
0,1454472139134
0,561495481282177
0,1454472139135
0,561495481282176
0,1454472139326
0,561495481281985
0,1454472139327
0,561495481281984
0,1454472139390
0,561495481281921
0,1454472139391
0,561495481281920
0,1454472139838
0,561495481281473
0,1454472139839
0,561495481281472
0,1454472139902
0,561495481281409
0,1454472139903
0,561495481281408
0,1454472140088
0,561495481281223
0,1454472140152
0,561495481281159
0,1454472141838
0,561495481279473
0,1454472141839
0,561495481279472
0,1454472142080
0,561495481279231
0,1454472142082
0,561495481279229
0,1454472142083
0,561495481279228
0,1454472142088
0,561495481279223
0,1454472142096
0,561495481279215
0,1454472142112
0,561495481279199
0,1454472142176
0,561495481279135
0,1454472142208
0,561495481279103
0,1454472142209
0,561495481279102
0,1454472150272
0,561495481271039
0,1454472150336
0,561495481270975
0,1454472155327
0,561495481265984
0,1454472155391
0,561495481265920
0,1454472158339
0,561495481262972
0,1454472158464
0,561495481262847
0,1454472332606
0,561495481088705
0,1454472332607
0,561495481088704
0,1454472332670
0,561495481088641
0,1454472332671
0,561495481088640
0,1454472333112
0,561495481088199
0,1454472333176
0,561495481088135
0,1454472333630
0,561495481087681
0,1454472333631
0,561495481087680
0,1454472333694
0,561495481087617
0,1454472333695
0,561495481087616
0,1454472335678
0,561495481085633
0,1454472335679
0,561495481085632
0,1454472335742
0,561495481085569
0,1454472335743
0,561495481085568
0,1454472336654
0,561495481084657
0,1454472336655
0,561495481084656
0,1454472337152
0,561495481084159
0,1454472337154
0,561495481084157
0,1454472337155
0,561495481084156
0,1454472337156
0,561495481084155
0,1454472337160
0,561495481084151
0,1454472337184
0,561495481084127
0,1454472337248
0,561495481084063
0,1454472337280
0,561495481084031
0,1454472337281
0,561495481084030
0,1454472345344
0,561495481075967
0,1454472345408
0,561495481075903
0,1454472348863
0,561495481072448
0,1454472348927
0,561495481072384
0,1454472349887
0,561495481071424
0,1454472349951
0,561495481071360
0,1454472351935
0,561495481069376
0,1454472351999
0,561495481069312
0,1454472352911
0,561495481068400
0,1454472353536
0,561495481067775
0,1454472397118
0,561495481024193
0,1454472397119
0,561495481024192
0,1454472397182
0,561495481024129
0,1454472397183
0,561495481024128
0,1454472397374
0,561495481023937
0,1454472397375
0,561495481023936
0,1454472397438
0,561495481023873
0,1454472397439
0,561495481023872
0,1454472397886
0,561495481023425
0,1454472397887
0,561495481023424
0,1454472397950
0,561495481023361
0,1454472397951
0,561495481023360
0,1454472398136
0,561495481023175
0,1454472398200
0,561495481023111
0,1454472398910
0,561495481022401
0,1454472398911
0,561495481022400
0,1454472398974
0,561495481022337
0,1454472398975
0,561495481022336
0,1454472399160
0,561495481022151
0,1454472399224
0,561495481022087
0,1454472400958
0,561495481020353
0,1454472400959
0,561495481020352
0,1454472401022
0,561495481020289
0,1454472401023
0,561495481020288
0,1454472401166
0,561495481020145
0,1454472401167
0,561495481020144
0,1454472401208
0,561495481020103
0,1454472401272
0,561495481020039
0,1454472401422
0,561495481019889
0,1454472401423
0,561495481019888
0,1454472401934
0,561495481019377
0,1454472401935
0,561495481019376
0,1454472402176
0,561495481019135
0,1454472402178
0,561495481019133
0,1454472402179
0,561495481019132
0,1454472402184
0,561495481019127
0,1454472402208
0,561495481019103
0,1454472402272
0,561495481019039
0,1454472402304
0,561495481019007
0,1454472402305
0,561495481019006
0,1454472410368
0,561495481010943
0,1454472410432
0,561495481010879
0,1454472413375
0,561495481007936
0,1454472413439
0,561495481007872
0,1454472417423
0,561495481003888
0,1454472418435
0,561495481002876
0,1454472418560
0,561495481002751
0,1454473125632
0,561495480295679
0,1454473127294
0,561495480294017
0,1454473127295
0,561495480294016
0,1454473127800
0,561495480293511
0,1454473143551
0,561495480277760
0,1454473190656
0,561495480230655
0,1454473191806
0,561495480229505
0,1454473191807
0,561495480229504
0,1454473192062
0,561495480229249
0,1454473192063
0,561495480229248
0,1454473192574
0,561495480228737
0,1454473192575
0,561495480228736
0,1454473192824
0,561495480228487
0,1454473208063
0,561495480213248
0,1454473385728
0,561495480035583
0,1454473388414
0,561495480032897
0,1454473388415
0,561495480032896
0,1454473389920
0,561495480031391
0,1454473404671
0,561495480016640
0,1454473450752
0,561495479970559
0,1454473453694
0,561495479967617
0,1454473453695
0,561495479967616
0,1454473453944
0,561495479967367
0,1454473454944
0,561495479966367
0,1454474157703
0,561495479263608
0,1454474157952
0,561495479263359
0,1454474157953
0,561495479263358
0,1454474174208
0,561495479247103
0,1454474239232
0,561495479182079
0,1454474417799
0,561495479003512
0,1454474418048
0,561495479003263
0,1454474418049
0,561495479003262
0,1454474434304
0,561495478987007
0,1454474499328
0,561495478921983
0,1454480332094
0,561495473089217
0,1454480332095
0,561495473089216
0,1454480332158
0,561495473089153
0,1454480332159
0,561495473089152
0,1454480332600
0,561495473088711
0,1454480332664
0,561495473088647
0,1454480333596
0,561495473087715
0,1454480334094
0,561495473087217
0,1454480334095
0,561495473087216
0,1454480334592
0,561495473086719
0,1454480334594
0,561495473086717
0,1454480334595
0,561495473086716
0,1454480334596
0,561495473086715
0,1454480334600
0,561495473086711
0,1454480334608
0,561495473086703
0,1454480334624
0,561495473086687
0,1454480334688
0,561495473086623
0,1454480334720
0,561495473086591
0,1454480334721
0,561495473086590
0,1454480342784
0,561495473078527
0,1454480342848
0,561495473078463
0,1454480348351
0,561495473072960
0,1454480348415
0,561495473072896
0,1454480350351
0,561495473070960
0,1454480350976
0,561495473070335
0,1454480365368
0,561495473055943
0,1454480365432
0,561495473055879
0,1454480366239
0,561495473055072
0,1454480366364
0,561495473054947
0,1454480367239
0,561495473054072
0,1454480367360
0,561495473053951
0,1454480367362
0,561495473053949
0,1454480367363
0,561495473053948
0,1454480367364
0,561495473053947
0,1454480367368
0,561495473053943
0,1454480367376
0,561495473053935
0,1454480367392
0,561495473053919
0,1454480367456
0,561495473053855
0,1454480367488
0,561495473053823
0,1454480367489
0,561495473053822
0,1454480375552
0,561495473045759
0,1454480375616
0,561495473045695
0,1454480430398
0,561495472990913
0,1454480430399
0,561495472990912
0,1454480430462
0,561495472990849
0,1454480430463
0,561495472990848
0,1454480430904
0,561495472990407
0,1454480430968
0,561495472990343
0,1454480432398
0,561495472988913
0,1454480432399
0,561495472988912
