Thread ID,Solution
0,87391
0,16689824
0,87423
0,16689792
0,87879
0,16689336
0,88000
0,16689215
0,88001
0,16689214
0,91294
0,16685921
0,91295
0,16685920
0,91326
0,16685889
0,91327
0,16685888
0,91422
0,16685793
0,91423
0,16685792
0,91454
0,16685761
0,91455
0,16685760
0,91910
0,16685305
0,91911
0,16685304
0,95327
0,16681888
0,95359
0,16681856
0,96064
0,16681151
0,96065
0,16681150
0,107166
0,16670049
0,107167
0,16670048
0,107198
0,16670017
0,107199
0,16670016
0,107416
0,16669799
0,107448
0,16669767
3,6334336
3,10442879
0,107678
0,16669537
0,107679
0,16669536
0,107710
0,16669505
0,107711
0,16669504
0,111199
0,16666016
0,111231
0,16665984
0,111711
0,16665504
0,111743
0,16665472
0,119135
0,16658080
0,119167
0,16658048
0,119391
0,16657824
0,119423
0,16657792
0,119903
0,16657312
0,119935
0,16657280
0,120135
0,16657080
0,120256
0,16656959
3,6350464
3,10426751
0,120257
0,16656958
0,123038
0,16654177
0,123039
0,16654176
0,123070
0,16654145
0,123071
0,16654144
0,123166
0,16654049
0,123167
0,16654048
0,123198
0,16654017
0,123199
0,16654016
0,123422
0,16653793
0,123423
0,16653792
0,123454
0,16653761
0,123455
0,16653760
0,123544
0,16653671
0,123576
0,16653639
0,123934
0,16653281
0,123935
0,16653280
0,123966
0,16653249
0,123967
0,16653248
0,124038
0,16653177
0,124039
0,16653176
0,124056
0,16653159
0,124088
0,16653127
0,124166
0,16653049
0,124167
0,16653048
0,127071
0,16650144
0,127103
0,16650112
3,6367104
3,10410111
0,128071
0,16649144
0,128320
0,16648895
0,128321
0,16648894
0,174782
0,16602433
0,174783
0,16602432
0,175032
0,16602183
0,176000
0,16601215
0,176032
0,16601183
0,178815
0,16598400
0,186751
0,16590464
0,187007
0,16590208
0,190654
0,16586561
0,190655
0,16586560
0,190782
0,16586433
0,190783
0,16586432
0,191038
0,16586177
0,191039
0,16586176
0,191160
0,16586055
0,192128
0,16585087
0,192160
0,16585055
0,194687
0,16582528
0,219519
0,16557696
0,223422
0,16553793
0,223423
0,16553792
0,223550
0,16553665
0,223551
0,16553664
0,227455
0,16549760
0,239806
0,16537409
0,239807
0,16537408
0,240512
0,16536703
0,240544
0,16536671
0,243839
0,16533376
0,252031
0,16525184
0,256062
0,16521153
0,256063
0,16521152
0,256184
0,16521031
0,256640
0,16520575
0,256672
0,16520543
0,349535
0,16427680
0,349567
0,16427648
0,350023
0,16427192
0,350144
0,16427071
0,350145
0,16427070
0,357471
0,16419744
0,357503
0,16419712
0,358208
0,16419007
0,358209
0,16419006
0,373343
0,16403872
0,373375
0,16403840
0,373855
0,16403360
0,373887
0,16403328
0,381279
0,16395936
0,381311
0,16395904
0,381535
0,16395680
0,381567
0,16395648
0,382047
0,16395168
0,382079
0,16395136
0,382279
0,16394936
0,382400
0,16394815
0,382401
0,16394814
0,389215
0,16388000
0,389247
0,16387968
0,390215
0,16387000
0,390464
0,16386751
0,390465
0,16386750
0,440959
0,16336256
0,448895
0,16328320
0,449151
0,16328064
0,456831
0,16320384
3,7874432
3,8902783
0,481663
0,16295552
3,7882624
3,8894591
0,489599
0,16287616
0,505983
0,16271232
3,7899008
3,8878207
3,7906944
3,8870271
0,514175
0,16263040
3,7931776
3,8845439
3,7939456
3,8837759
3,7939712
3,8837503
3,7947648
3,8829567
3,8131935
3,8645280
3,8131967
3,8645248
3,8132423
3,8644792
3,8132544
3,8644671
3,8132545
3,8644670
3,8136576
3,8640639
3,8144768
3,8632447
3,8148063
3,8629152
3,8148095
3,8629120
3,8148800
3,8628415
3,8148801
3,8628414
3,8161152
3,8616063
3,8165056
3,8612159
3,8165057
3,8612158
3,8165184
3,8612031
3,8165185
3,8612030
3,8169088
3,8608127
3,8193920
3,8583295
3,8196447
3,8580768
3,8196479
3,8580736
3,8197447
3,8579768
3,8197568
3,8579647
3,8197569
3,8579646
3,8197824
3,8579391
3,8197825
3,8579390
3,8197952
3,8579263
3,8197953
3,8579262
3,8201600
3,8575615
3,8201856
3,8575359
3,8209792
3,8567423
3,8212575
3,8564640
3,8212607
3,8564608
3,8213575
3,8563640
3,8213824
3,8563391
3,8213825
3,8563390
1,1648512
1,15128703
1,1656704
1,15120511
1,1688960
1,15088255
1,1906015
1,14871200
1,1906047
1,14871168
1,1906503
1,14870712
1,1906624
1,14870591
1,1906625
1,14870590
1,1910656
1,14866559
1,1918848
1,14858367
1,1922143
1,14855072
1,1922175
1,14855040
1,1922880
1,14854335
1,1922881
1,14854334
1,1951104
1,14826111
1,1953887
1,14823328
1,1953919
1,14823296
1,1954887
1,14822328
1,1955136
1,14822079
1,1955137
1,14822078
1,2021503
1,14755712
1,2038143
1,14739072
1,2054271
1,14722944
N = 4, M = 6
Found 420 solutions in 0.022821 seconds
Total count: 199159
